Unnamed: 0,age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
20906,59,Private,144071,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1,0.6942463,1,TP
12935,40,Local-gov,196234,HS-grad,Divorced,Craft-repair,Own-child,White,Female,0,0,40,Puerto-Rico,<=50K,0,0.0015111256,0,TN
8940,27,,188711,Some-college,Divorced,,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0.001375029,0,TN
24470,51,Private,153486,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,1,0.96928185,1,TP
11285,45,Private,229516,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,72,Mexico,<=50K,0,0.559813,1,FP
28870,40,Private,242521,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.10962892,0,FN
9594,41,Local-gov,488706,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0.12070316,0,TN
1083,41,Local-gov,195258,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.1538501,0,FN
13471,22,Private,189924,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0.004554334,0,TN
2248,20,Private,236769,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.5915045e-06,0,TN
9330,26,Private,55860,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,4.7326124e-05,0,TN
17064,19,Private,219300,Some-college,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,1.4290708e-06,0,TN
1586,51,Private,71046,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,Scotland,<=50K,0,0.044954453,0,TN
7720,84,Private,241065,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,66,United-States,<=50K,0,3.879935e-05,0,TN
8526,29,Private,207064,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.027860653,0,TN
6637,46,Federal-gov,43206,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,50,United-States,>50K,1,0.99659413,1,TP
681,37,Private,161141,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,>50K,1,0.2566281,0,FN
12579,24,Private,69640,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,5.885575e-05,0,TN
25375,22,Private,306593,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,7.408528e-05,0,TN
21228,41,Private,190885,HS-grad,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K,0,9.564511e-05,0,TN
18491,60,Private,200235,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.045564443,0,TN
13088,25,Private,250038,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,,<=50K,0,0.003155638,0,TN
7502,40,Private,331651,Some-college,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0012596906,0,TN
7716,58,Self-emp-not-inc,222311,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,7688,0,55,United-States,>50K,1,0.9995995,1,TP
10280,33,Self-emp-inc,206609,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0.10158364,0,TN
9681,38,Private,252250,11th,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,65,United-States,<=50K,0,0.00292222,0,TN
1709,43,Private,201723,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K,1,0.99980956,1,TP
20797,41,,129155,11th,Widowed,,Other-relative,Black,Female,0,0,40,United-States,<=50K,0,1.992807e-05,0,TN
11212,33,Private,202046,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40,United-States,<=50K,0,0.0002915287,0,TN
10931,28,,167094,10th,Divorced,,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,7.193513e-05,0,TN
32204,23,Local-gov,162551,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,35,China,<=50K,0,0.0010005063,0,TN
24239,35,Private,168322,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00039525496,0,TN
7851,36,Local-gov,61778,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,1,0.999997,1,TP
19569,47,Private,76034,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,>50K,1,0.09053419,0,FN
16468,27,Self-emp-not-inc,114225,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,1,0.0027824554,0,FN
15365,24,Private,188505,Bachelors,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,1,0.81799257,1,TP
17598,23,Private,180339,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0,0,65,United-States,<=50K,0,0.0004870419,0,TN
4263,36,Private,99270,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K,0,0.6900623,1,FP
9472,40,Private,266084,Some-college,Divorced,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K,0,0.08212609,0,TN
13604,39,Private,192614,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K,0,0.5360189,1,FP
18556,26,State-gov,147719,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50K,0,0.00058063294,0,TN
12030,45,Private,217654,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany,>50K,1,0.53418165,1,TP
26542,39,Private,181705,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,0,0.22166826,0,TN
9585,17,Private,156736,10th,Never-married,Sales,Unmarried,White,Female,0,0,12,United-States,<=50K,0,1.6410709e-06,0,TN
29273,59,Self-emp-not-inc,81107,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,80,United-States,>50K,1,0.20521912,0,FN
10740,56,Local-gov,370045,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.5605066,1,TP
3601,32,Private,96016,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.5240157,1,FP
26854,32,Self-emp-not-inc,188246,HS-grad,Divorced,Sales,Own-child,White,Male,0,1590,62,United-States,<=50K,0,2.1423995e-05,0,TN
27860,28,Private,30912,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K,0,0.017857008,0,TN
30070,22,Private,192455,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,6.9468097e-06,0,TN
28437,69,Private,76939,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00010464831,0,TN
4953,49,Private,142287,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States,>50K,1,0.99966216,1,TP
10529,39,Private,167728,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.69609743,1,TP
3243,25,Private,206600,9th,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,48,Mexico,<=50K,0,2.0041563e-05,0,TN
22757,19,,184308,Some-college,Married-civ-spouse,,Wife,White,Female,0,0,30,United-States,<=50K,0,8.423322e-05,0,TN
25344,18,Private,110142,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K,0,5.2577016e-06,0,TN
9781,58,Private,51499,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.69856095,1,FP
15166,47,Private,111994,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K,0,0.024226505,0,TN
1204,33,Private,221196,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.14766558,0,TN
18177,71,Self-emp-not-inc,172046,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,0,7.4408425e-05,0,TN
17448,23,Private,428299,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,4.0886157e-06,0,TN
24594,30,Private,251120,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K,0,4.1944848e-05,0,TN
25438,54,Private,215990,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,44,United-States,>50K,1,0.99994147,1,TP
26186,33,Private,594187,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1,0.9894426,1,TP
3712,27,Private,114158,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,0,1.4725551e-05,0,TN
27490,36,Self-emp-inc,184456,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,27828,0,55,United-States,>50K,1,0.99994373,1,TP
29518,70,Private,187891,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00029979294,0,TN
26342,36,Private,214807,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,37,United-States,<=50K,0,1.1381971e-05,0,TN
20454,47,Federal-gov,27067,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00429709,0,TN
25307,51,Private,280278,10th,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.00026687045,0,TN
9510,48,Private,202117,11th,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K,0,0.00071182195,0,TN
24926,62,State-gov,198686,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.13935862,0,TN
27770,66,,182378,7th-8th,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,<=50K,0,0.008785377,0,TN
22272,33,Private,154981,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States,>50K,1,0.9992594,1,TP
25500,29,Without-pay,212588,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K,0,0.00043292376,0,TN
30660,21,,177287,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.000113812224,0,TN
29105,33,Private,241885,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,7.461284e-05,0,TN
18977,37,Private,193855,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0.13671523,0,TN
2230,59,Self-emp-not-inc,174056,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,1,0.99998295,1,TP
18247,41,Private,324629,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Yugoslavia,<=50K,0,0.9446892,1,FP
25401,48,Self-emp-not-inc,108557,Some-college,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States,<=50K,0,8.426809e-06,0,TN
9521,33,Private,101345,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,Canada,>50K,1,0.9743089,1,TP
12447,23,Private,213955,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,2001,40,United-States,<=50K,0,2.725498e-06,0,TN
27223,76,Federal-gov,25319,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K,0,0.0023764274,0,TN
11375,37,State-gov,186934,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00077058614,0,TN
21246,61,Private,95929,9th,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.018280338,0,TN
8699,48,Local-gov,238959,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,9562,0,40,United-States,>50K,1,0.9999391,1,TP
471,22,,139883,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.2233185e-06,0,TN
26348,59,,375049,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,41,United-States,>50K,1,0.7835058,1,TP
32480,41,Private,201495,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.46741587,0,FN
17827,25,Private,114838,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,Italy,<=50K,0,1.2010873e-05,0,TN
29738,31,Self-emp-not-inc,209213,HS-grad,Never-married,Sales,Not-in-family,Black,Male,0,0,40,,<=50K,0,0.00038016244,0,TN
29271,35,Private,217274,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,0,0.053332806,0,TN
13205,30,Self-emp-not-inc,131584,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K,0,0.30238652,0,TN
30349,46,Private,153254,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.73878306,1,FP
31817,49,Private,402462,Bachelors,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,30,Columbia,<=50K,0,0.000534267,0,TN
13633,68,Private,217424,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,<=50K,0,0.0006656208,0,TN
753,23,Private,145111,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K,0,0.0010842775,0,TN
3798,30,Private,504725,10th,Never-married,Sales,Other-relative,White,Male,0,0,18,Guatemala,<=50K,0,2.8877821e-05,0,TN
14481,33,Private,124827,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.09707382,0,TN
289,50,Private,193884,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K,0,0.022442732,0,TN
3001,55,Private,189528,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.56560016,1,FP
24714,18,,172214,HS-grad,Never-married,,Own-child,Black,Female,0,0,20,United-States,<=50K,0,5.943039e-08,0,TN
11742,19,State-gov,159269,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K,0,1.075646e-06,0,TN
8783,48,Private,162816,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0.66203654,1,FP
5361,18,Never-worked,206359,10th,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.0225012e-06,0,TN
25596,28,Private,288598,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,0,0.019389275,0,TN
32477,49,,114648,12th,Divorced,,Other-relative,Black,Male,0,0,40,United-States,<=50K,0,4.687231e-05,0,TN
5321,24,,267955,9th,Never-married,,Own-child,White,Female,0,0,20,United-States,<=50K,0,3.1296936e-09,0,TN
29363,46,Self-emp-inc,192779,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K,1,0.99999905,1,TP
7098,32,Private,182975,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0.016692309,0,TN
12386,28,Local-gov,356089,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K,0,0.0041439487,0,TN
30573,34,Private,112564,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0.028890306,0,TN
7316,23,Private,287988,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K,0,7.125737e-07,0,TN
30793,20,Private,334105,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,0,0.00010044363,0,TN
1283,21,Private,164019,Some-college,Never-married,Farming-fishing,Own-child,Black,Male,0,0,10,United-States,<=50K,0,1.5071151e-07,0,TN
27375,43,State-gov,27661,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.021327777,0,TN
5371,25,Private,206343,HS-grad,Never-married,Protective-serv,Other-relative,White,Male,0,0,40,United-States,<=50K,0,6.503927e-05,0,TN
11312,50,Private,77905,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K,0,0.00052549766,0,TN
30169,50,Private,41890,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.6495581,1,FP
30943,33,Private,48010,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0911017,0,TN
16998,39,Self-emp-not-inc,164593,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,4787,0,40,United-States,>50K,1,0.93310785,1,TP
6385,51,Self-emp-inc,139127,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0.028788732,0,TN
20361,26,Self-emp-inc,366662,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,0,0.0013636325,0,TN
30282,34,Private,28053,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,7.8945464e-05,0,TN
14853,36,Private,398931,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00083959434,0,TN
25981,63,Private,196725,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K,0,6.660617e-05,0,TN
30523,22,Private,156933,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States,<=50K,0,1.2081442e-06,0,TN
31644,29,Private,246933,HS-grad,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,Mexico,<=50K,0,1.3565793e-06,0,TN
10238,20,Private,201204,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.9944622e-07,0,TN
3754,46,Self-emp-not-inc,236852,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,1,0.64825267,1,TP
3697,28,Private,241895,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1628,40,United-States,<=50K,0,0.00036320882,0,TN
1312,20,,244689,Some-college,Never-married,,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,8.641198e-07,0,TN
11698,17,Private,150262,11th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,1.6076883e-07,0,TN
25546,41,Private,207779,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0001195606,0,TN
30427,42,Private,284758,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.027021458,0,TN
9555,21,Self-emp-not-inc,409230,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K,0,4.89392e-05,0,TN
19690,38,Self-emp-not-inc,334366,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,15,United-States,<=50K,0,0.013255071,0,TN
23802,41,Private,264663,Some-college,Separated,Prof-specialty,Own-child,White,Female,0,3900,40,United-States,<=50K,0,0.03905918,0,TN
31621,66,,68219,9th,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0.09438333,0,TN
4060,40,Private,510072,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,1,0.5932072,1,TP
3858,31,Private,375680,Bachelors,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,,<=50K,0,0.005313473,0,TN
11609,41,Local-gov,129060,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.00013366807,0,TN
16250,22,Private,243842,9th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,4.5337903e-05,0,TN
4200,18,,395567,11th,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.823757e-06,0,TN
27620,23,Private,229826,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,6.1736832e-06,0,TN
18448,54,Private,378747,10th,Separated,Transport-moving,Unmarried,Black,Male,0,0,45,United-States,>50K,1,0.13303101,0,FN
21962,34,Private,62374,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.0032533372,0,TN
17364,43,Private,274731,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.6171309,1,TP
4644,35,Local-gov,185769,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.06740804,0,TN
14452,49,Self-emp-inc,44671,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.038515948,0,FN
9366,19,Private,158343,Some-college,Never-married,Tech-support,Own-child,White,Female,0,0,40,,<=50K,0,5.0278366e-05,0,TN
25564,19,Private,64112,12th,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1.0245531e-06,0,TN
